-6.601916503906250000e+01,-6.048989868164062500e+01,-4.474758911132812500e+01,-5.133683776855468750e+01,-6.294402313232421875e+01,-5.402145004272460938e+01,-4.233106994628906250e+01,-5.060527801513671875e+01,-2.509834098815917969e+01,-1.766070938110351562e+01,-2.163878250122070312e+01,-3.493355560302734375e+01,-6.408814239501953125e+01,-5.421757125854492188e+01,-5.304035186767578125e+01,-5.794803237915039062e+01,-6.130916976928710938e+01,-6.198514556884765625e+01,-5.233160400390625000e+01,-5.453701019287109375e+01
-6.182211685180664062e+01,-5.412471008300781250e+01,-5.254095077514648438e+01,-5.009180068969726562e+01,-5.586582565307617188e+01,-5.179291915893554688e+01,-4.893650817871093750e+01,-3.587873840332031250e+01,-1.829143714904785156e+01,-2.105558776855468750e+01,-2.029696655273437500e+01,-3.391763305664062500e+01,-5.945112609863281250e+01,-5.699754333496093750e+01,-5.850053024291992188e+01,-4.822589874267578125e+01,-5.302413177490234375e+01,-5.374759674072265625e+01,-3.959201812744140625e+01,-3.759090042114257812e+01
-6.080380249023437500e+01,-5.268429565429687500e+01,-5.333292770385742188e+01,-5.855263900756835938e+01,-5.823913192749023438e+01,-5.441962432861328125e+01,-5.350157928466796875e+01,-2.865157508850097656e+01,-2.180464935302734375e+01,-3.178889846801757812e+01,-3.112538909912109375e+01,-3.833866882324218750e+01,-6.011642074584960938e+01,-5.687293243408203125e+01,-5.321575546264648438e+01,-4.026260375976562500e+01,-4.529021835327148438e+01,-4.352242279052734375e+01,-3.613417816162109375e+01,-3.267996215820312500e+01
-5.832909774780273438e+01,-4.877154922485351562e+01,-5.194772720336914062e+01,-5.573966598510742188e+01,-6.086720657348632812e+01,-6.295074844360351562e+01,-4.368576049804687500e+01,-2.573768615722656250e+01,-3.104124450683593750e+01,-4.120483398437500000e+01,-3.928039169311523438e+01,-4.286878967285156250e+01,-6.038462829589843750e+01,-5.129893875122070312e+01,-5.074707794189453125e+01,-3.741578674316406250e+01,-4.090767288208007812e+01,-4.221492767333984375e+01,-4.246768188476562500e+01,-3.706398010253906250e+01
-6.062660598754882812e+01,-4.803479003906250000e+01,-5.298234176635742188e+01,-5.680332183837890625e+01,-6.229322052001953125e+01,-5.646224975585937500e+01,-3.762290954589843750e+01,-3.053794860839843750e+01,-4.029022216796875000e+01,-4.134013366699218750e+01,-4.063069534301757812e+01,-4.914495849609375000e+01,-5.914040374755859375e+01,-5.050841522216796875e+01,-4.798923492431640625e+01,-4.083842468261718750e+01,-4.780751037597656250e+01,-5.184425354003906250e+01,-6.019263839721679688e+01,-4.777960968017578125e+01
-6.389592361450195312e+01,-5.237320327758789062e+01,-4.590921401977539062e+01,-5.864673995971679688e+01,-6.371599578857421875e+01,-5.033168792724609375e+01,-3.661112594604492188e+01,-3.720454406738281250e+01,-3.992515182495117188e+01,-2.912169265747070312e+01,-4.159514236450195312e+01,-4.336653900146484375e+01,-5.978179550170898438e+01,-5.177960205078125000e+01,-5.533289337158203125e+01,-4.823461914062500000e+01,-5.865481567382812500e+01,-5.992809295654296875e+01,-5.737234497070312500e+01,-5.699660491943359375e+01
-6.204320526123046875e+01,-5.719217681884765625e+01,-4.236123657226562500e+01,-5.593034362792968750e+01,-6.452249145507812500e+01,-5.160904693603515625e+01,-4.123530960083007812e+01,-4.141703796386718750e+01,-3.177165603637695312e+01,-2.111085891723632812e+01,-2.741643905639648438e+01,-4.261475372314453125e+01,-6.496316528320312500e+01,-5.568865203857421875e+01,-5.769351577758789062e+01,-5.655147552490234375e+01,-5.603302383422851562e+01,-5.873211669921875000e+01,-5.905284500122070312e+01,-6.118166732788085938e+01
-6.475061035156250000e+01,-5.152996444702148438e+01,-4.765048217773437500e+01,-5.615697860717773438e+01,-6.327730941772460938e+01,-4.933496093750000000e+01,-4.626040649414062500e+01,-4.538768768310546875e+01,-2.433885574340820312e+01,-2.311795616149902344e+01,-2.313261413574218750e+01,-4.859611129760742188e+01,-6.660504913330078125e+01,-5.322711181640625000e+01,-5.361924743652343750e+01,-5.449031829833984375e+01,-5.364136505126953125e+01,-5.547843551635742188e+01,-4.072676086425781250e+01,-4.080356979370117188e+01
-6.151310348510742188e+01,-5.197991943359375000e+01,-6.139394378662109375e+01,-5.809765625000000000e+01,-6.708872985839843750e+01,-5.318119049072265625e+01,-5.654192733764648438e+01,-3.602265167236328125e+01,-2.736995315551757812e+01,-3.436317443847656250e+01,-3.014688491821289062e+01,-5.127626037597656250e+01,-6.127640151977539062e+01,-5.090568161010742188e+01,-5.250233459472656250e+01,-5.064360809326171875e+01,-5.134108734130859375e+01,-4.528204345703125000e+01,-3.310246276855468750e+01,-3.212862777709960938e+01
-6.042686080932617188e+01,-4.862933349609375000e+01,-5.963981628417968750e+01,-6.096802902221679688e+01,-6.536129760742187500e+01,-5.184162139892578125e+01,-5.571461868286132812e+01,-3.156507682800292969e+01,-3.347161102294921875e+01,-3.754156112670898438e+01,-4.259293365478515625e+01,-5.343375396728515625e+01,-6.196190261840820312e+01,-5.063961029052734375e+01,-5.268044281005859375e+01,-4.826145172119140625e+01,-4.278840255737304688e+01,-3.909517669677734375e+01,-3.620565795898437500e+01,-3.336354064941406250e+01
